,Date,Peak-to-peak Drawdowns,Prices,Candidate trough,Real-time Drawdowns,ADD
394,4/5/1999,0.001126126,1332.75,NA,0.001126126,0.001126126
395,4/6/1999,-0.000751456,1330.25,NA,-0.000751456,-0.000751456
396,4/7/1999,0,1338.75,3/23/1999,0,0
397,4/8/1999,0.012434047,1355.5,NA,0.012434047,0.012434047
398,4/9/1999,0.014644807,1358.5,NA,0.014644807,0.014644807
399,4/12/1999,0,1372,NA,0,0
400,4/13/1999,-0.007131785,1362.25,NA,-0.007131785,-0.007131785
401,4/14/1999,-0.024346463,1339,3/23/1999,-0.024346463,-0.024346463
402,4/15/1999,-0.029587957,1332,NA,-0.029587957,-0.029587957
403,4/16/1999,-0.035800911,1323.75,NA,-0.035800911,-0.035800911
404,4/19/1999,-0.052367986,1302,NA,-0.052367986,-0.052367986
405,4/20/1999,-0.042242768,1315.25,NA,-0.042242768,-0.042242768
406,4/21/1999,-0.014684552,1352,4/19/1999,-0.014684552,-0.014684552
407,4/22/1999,-0.002188983,1369,NA,-0.002188983,-0.002188983
408,4/23/1999,-0.005115101,1365,NA,-0.005115101,-0.005115101
409,4/26/1999,-0.001093893,1370.5,NA,-0.001093893,-0.001093893
410,4/27/1999,0,1374.75,NA,0,0
411,4/28/1999,-0.012258867,1358,4/19/1999,-0.012258867,-0.012258867
412,4/29/1999,-0.018723014,1349.25,NA,-0.018723014,-0.018723014
413,4/30/1999,-0.028591821,1336,NA,0,-0.028591821
414,5/3/1999,-0.011338819,1359.25,NA,0.007492884,-0.011338819
415,5/4/1999,-0.024856292,1341,NA,0.00162232,-0.024856292
416,5/5/1999,-0.01705681,1351.5,4/30/1999,0.005009592,-0.01705681
417,5/6/1999,-0.025042738,1340.75,NA,0.001541348,-0.025042738
418,5/7/1999,-0.016871847,1351.75,NA,0.005089921,-0.016871847
419,5/10/1999,-0.020948947,1346.25,NA,0.003319259,-0.020948947
420,5/11/1999,-0.01207479,1358.25,NA,0.007173256,-0.01207479
421,5/12/1999,-0.004556647,1368.5,4/30/1999,0.010438344,-0.004556647
422,5/13/1999,-0.000363769,1374.25,NA,0.012259288,0.012259288
423,5/14/1999,-0.025975486,1339.5,NA,0.00113626,0.00113626
424,5/17/1999,-0.023365979,1343,NA,0.002269555,0.002269555
425,5/18/1999,-0.024856292,1341,NA,0.00162232,0.00162232
426,5/19/1999,-0.018537743,1349.5,4/30/1999,0.004366431,0.004366431
427,5/20/1999,-0.023738349,1342.5,NA,0.002107836,0.002107836
428,5/21/1999,-0.029527888,1334.75,NA,-0.000406529,-0.000406529
429,5/24/1999,-0.047100376,1311.5,NA,-0.008038164,-0.008038164
430,5/25/1999,-0.064948377,1288.3,NA,0,0
431,5/26/1999,-0.047596115,1310.85,5/25/1999,0.007535992,-0.047596115
432,5/27/1999,-0.062274008,1291.75,NA,0.001161464,-0.062274008
433,5/28/1999,-0.045272083,1313.9,NA,0.008545306,-0.045272083
434,6/1/1999,-0.048053938,1310.25,NA,0.007337162,-0.048053938
435,6/2/1999,-0.048626511,1309.5,5/25/1999,0.007088496,-0.048626511
436,6/3/1999,-0.042915474,1317,NA,0.009568768,0.009568768
437,6/4/1999,-0.023179846,1343.25,NA,0.018139842,0.018139842
438,6/7/1999,-0.020577614,1346.75,NA,0.019269977,0.019269977
439,6/8/1999,-0.029715207,1334.5,NA,0.015301571,0.015301571
440,6/9/1999,-0.031402654,1332.25,5/25/1999,0.014568722,0.014568722
441,6/10/1999,-0.040261444,1320.5,NA,0.010721399,0.010721399
442,6/11/1999,-0.049008409,1309,NA,0.00692264,0.00692264
443,6/14/1999,-0.048626511,1309.5,NA,0.007088496,0.007088496
444,6/15/1999,-0.041966797,1318.25,NA,0.009980773,0.009980773
445,6/16/1999,-0.023365979,1343,5/25/1999,0.018059006,0.018059006
446,6/17/1999,-0.01391709,1355.75,NA,0.022162606,0.022162606
447,6/18/1999,-0.013179762,1356.75,NA,0.022482823,0.022482823
448,6/21/1999,-0.009317689,1362,NA,0.0241601,0.0241601
449,6/22/1999,-0.018167304,1350,NA,0.020316761,0.020316761
450,6/23/1999,-0.023365979,1343,5/25/1999,0.018059005,0.018059005
451,6/24/1999,-0.032153546,1331.25,NA,0.014242613,0.014242613
452,6/25/1999,-0.032529203,1330.75,NA,0.014079467,0.014079467
453,6/28/1999,-0.0222497,1344.5,NA,0.018543799,0.018543799
454,6/29/1999,-0.011154911,1359.5,NA,0.023362204,0.023362204
455,6/30/1999,0,1380.5,5/25/1999,0,0
456,7/1/1999,0.00865494,1392.5,NA,0.00865494,0.00865494
457,7/2/1999,0,1405.25,NA,0,0
458,7/6/1999,-0.001780627,1402.75,NA,-0.001780627,-0.001780627
459,7/7/1999,-0.001067996,1403.75,5/25/1999,-0.001067996,-0.001067996
460,7/8/1999,1.11E-16,1405.25,NA,1.11E-16,1.11E-16
461,7/9/1999,0,1414.75,NA,0,0
462,7/12/1999,-0.003895189,1409.25,NA,-0.003895189,-0.003895189
463,7/13/1999,-0.00798372,1403.5,NA,-0.00798372,-0.00798372
464,7/14/1999,-0.003895189,1409.25,5/25/1999,-0.003895189,-0.003895189
465,7/15/1999,0.003704035,1420,NA,0.003704035,0.003704035
466,7/16/1999,0,1428.25,NA,0,0
467,7/19/1999,-0.006849943,1418.5,NA,-0.006849943,-0.006849943
468,7/20/1999,-0.029487039,1386.75,NA,-0.029487039,-0.029487039
469,7/21/1999,-0.03056929,1385.25,5/25/1999,-0.03056929,-0.03056929
470,7/22/1999,-0.043831361,1367,NA,-0.043831361,-0.043831361
471,7/23/1999,-0.046394995,1363.5,NA,-0.046394995,-0.046394995
472,7/26/1999,-0.052832983,1354.75,NA,-0.052832983,-0.052832983
473,7/27/1999,-0.045661857,1364.5,NA,-0.045661857,-0.045661857
474,7/28/1999,-0.042552004,1368.75,7/26/1999,-0.042552004,-0.042552004
475,7/29/1999,-0.056901036,1349.25,NA,-0.056901036,-0.056901036
476,7/30/1999,-0.070143792,1331.5,NA,-0.070143792,-0.070143792
477,8/2/1999,-0.066582735,1336.25,NA,-0.066582735,-0.066582735
478,8/3/1999,-0.072023139,1329,NA,-0.072023139,-0.072023139
479,8/4/1999,-0.087186432,1309,8/3/1999,-0.087186432,-0.087186432
480,8/5/1999,-0.077682464,1321.5,NA,-0.077682464,-0.077682464
481,8/6/1999,-0.08967233,1305.75,NA,-0.08967233,-0.08967233
482,8/9/1999,-0.092164424,1302.5,NA,-0.092164424,-0.092164424
483,8/10/1999,-0.101420178,1290.5,NA,0,-0.101420178
484,8/11/1999,-0.08967233,1305.75,8/10/1999,0.005102026,-0.08967233
485,8/12/1999,-0.091205191,1303.75,NA,0.004436313,-0.091205191
486,8/13/1999,-0.068642854,1333.5,NA,0.014235012,-0.068642854
487,8/16/1999,-0.064900335,1338.5,NA,0.015860367,-0.064900335
488,8/17/1999,-0.057827906,1348,NA,0.018931884,-0.057827906
489,8/18/1999,-0.068080582,1334.25,8/10/1999,0.014479203,-0.068080582
490,8/19/1999,-0.073529163,1327,NA,0.012112914,0.012112914
491,8/20/1999,-0.06228888,1342,NA,0.016994507,0.016994507
492,8/23/1999,-0.044563157,1366,NA,0.024692691,0.024692691
493,8/24/1999,-0.043465663,1367.5,NA,0.025169327,0.025169327
494,8/25/1999,-0.030749779,1385,8/10/1999,0.030691765,0.030691765
495,8/26/1999,-0.041566189,1370.1,NA,0.025994258,0.025994258
496,8/27/1999,-0.050400071,1358.05,NA,0.022157752,0.022157752
497,8/30/1999,-0.067556081,1334.95,NA,0.014706992,0.014706992
498,8/31/1999,-0.070406688,1331.15,NA,0.013468989,0.013468989
499,9/1/1999,-0.056345326,1350,8/10/1999,0.019575761,0.019575761
500,9/2/1999,-0.068267971,1334,NA,0.014397822,0.014397822
501,9/3/1999,-0.036542699,1377,NA,0.028175933,0.028175933
502,9/7/1999,-0.044197192,1366.5,NA,0.024851629,0.024851629
503,9/8/1999,-0.047679281,1361.75,8/10/1999,0.023339377,0.023339377
504,9/9/1999,-0.047679281,1361.75,NA,0.023339377,0.023339377
505,9/10/1999,-0.042186774,1369.25,NA,0.025724743,0.025724743
506,9/13/1999,-0.047495711,1362,NA,0.023419101,0.023419101
507,9/14/1999,-0.054680047,1352.25,NA,0.020298984,0.020298984
508,9/15/1999,-0.070331568,1331.25,8/10/1999,0.013501615,0.013501615
509,9/16/1999,-0.068455395,1333.75,NA,0.014316427,0.014316427
510,9/17/1999,-0.054680047,1352.25,NA,0.020298985,0.020298985
511,9/20/1999,-0.057457055,1348.5,NA,0.019092946,0.019092946
512,9/21/1999,-0.07787166,1321.25,NA,0.010226996,0.010226996
513,9/22/1999,-0.07787166,1321.25,8/10/1999,0.010226996,0.010226996
514,9/23/1999,-0.100839177,1291.25,NA,0.00025233,0.00025233
515,9/24/1999,-0.102389265,1289.25,NA,-0.000420864,-0.000420864
516,9/27/1999,-0.096974438,1296.25,NA,0.001930765,0.001930765
517,9/28/1999,-0.098904941,1293.75,NA,0.001092358,0.001092358
518,9/29/1999,-0.109980542,1279.5,9/24/1999,-0.003717715,-0.109980542
519,9/30/1999,-0.097939223,1295,NA,0.001511763,-0.097939223
520,10/1/1999,-0.098518542,1294.25,NA,0.001260168,-0.098518542
521,10/4/1999,-0.079576045,1319,NA,0.00948679,-0.079576045
522,10/5/1999,-0.082423157,1315.25,NA,0.008250305,-0.082423157
523,10/6/1999,-0.067331378,1335.25,9/29/1999,0.014804581,-0.067331378
524,10/7/1999,-0.071458964,1329.75,NA,0.013011993,-0.071458964
525,10/8/1999,-0.058384441,1347.25,NA,0.018690186,-0.058384441
526,10/11/1999,-0.059126969,1346.25,NA,0.01836771,-0.059126969
527,10/12/1999,-0.074094508,1326.25,NA,0.011867391,-0.074094508
528,10/13/1999,-0.100645585,1291.5,9/29/1999,0.000336405,-0.100645585
529,10/14/1999,-0.101226474,1290.75,NA,8.41E-05,-0.101226474
530,10/15/1999,-0.128119841,1256.5,NA,0,-0.128119841
531,10/18/1999,-0.121970858,1264.25,NA,0.002670469,-0.121970858
532,10/19/1999,-0.117236187,1270.25,NA,0.00472671,-0.117236187
533,10/20/1999,-0.097553198,1295.5,10/15/1999,0.013274924,-0.097553198
534,10/21/1999,-0.097939223,1295,NA,0.013107275,-0.097939223
535,10/22/1999,-0.088524225,1307.25,NA,0.017196157,-0.088524225
536,10/25/1999,-0.093124578,1301.25,NA,0.015198249,-0.093124578
537,10/26/1999,-0.1056912,1285,NA,0.009740634,-0.1056912
538,10/27/1999,-0.089480888,1306,10/15/1999,0.016780683,-0.089480888
539,10/28/1999,-0.055975024,1350.5,NA,0.031332095,0.031332095
540,10/29/1999,-0.03708751,1376.25,NA,0.039534838,0.039534838
541,11/1/1999,-0.047312174,1362.25,NA,0.035094323,0.035094323
542,11/2/1999,-0.054680047,1352.25,NA,0.031894497,0.031894497
543,11/3/1999,-0.048597639,1360.5,10/15/1999,0.034536053,0.034536053
544,11/4/1999,-0.042186774,1369.25,NA,0.037320256,0.037320256
545,11/5/1999,-0.031472061,1384,NA,0.041973597,0.041973597
546,11/8/1999,-0.031472061,1384,NA,0.041973597,0.041973597
547,11/9/1999,-0.040727186,1371.25,NA,0.037954147,0.037954147
548,11/10/1999,-0.034004166,1380.5,10/15/1999,0.040873917,0.040873917
549,11/11/1999,-0.028766188,1387.75,NA,0.043148742,0.043148742
550,11/12/1999,-0.018015323,1402.75,NA,0.047817783,0.047817783
551,11/15/1999,-0.017658944,1403.25,NA,0.047972557,0.047972557
552,11/16/1999,0,1431.25,NA,0,0
553,11/17/1999,-0.00859579,1419,10/15/1999,-0.00859579,-0.00859579
554,11/18/1999,-0.001923246,1428.5,NA,-0.001923246,-0.001923246
555,11/19/1999,-0.002273324,1428,NA,-0.002273324,-0.002273324
556,11/22/1999,-0.003149058,1426.75,NA,-0.003149058,-0.003149058
557,11/23/1999,-0.013364011,1412.25,NA,-0.013364011,-0.013364011
558,11/24/1999,-0.004586923,1424.7,11/23/1999,-0.004586923,-0.004586923
559,11/26/1999,-0.006519019,1421.95,NA,-0.006519019,-0.006519019
560,11/29/1999,-0.006941064,1421.35,NA,-0.006941064,-0.006941064
561,11/30/1999,-0.017266109,1406.75,NA,-0.017266109,-0.017266109
562,12/1/1999,-0.006308064,1422.25,11/30/1999,-0.006308064,-0.006308064
563,12/2/1999,-0.000349406,1430.75,NA,-0.000349406,-0.000349406
564,12/3/1999,0,1456.5,NA,0,0
565,12/6/1999,-0.008100001,1444.75,NA,-0.008100001,-0.008100001
566,12/7/1999,-0.015568555,1434,NA,-0.015568555,-0.015568555
567,12/8/1999,-0.026436322,1418.5,11/30/1999,-0.026436322,-0.026436322
568,12/9/1999,-0.018536694,1429.75,NA,-0.018536694,-0.018536694
569,12/10/1999,-0.014174827,1436,NA,-0.014174827,-0.014174827
570,12/13/1999,-0.013826698,1436.5,NA,-0.013826698,-0.013826698
571,12/14/1999,-0.022039938,1424.75,NA,-0.022039938,-0.022039938
572,12/15/1999,-0.019411355,1428.5,12/8/1999,-0.019411355,-0.019411355
573,12/16/1999,-0.012956906,1437.75,NA,-0.012956906,-0.012956906
574,12/17/1999,-0.008446142,1444.25,NA,-0.008446142,-0.008446142
575,12/20/1999,-0.014697247,1435.25,NA,-0.014697247,-0.014697247
576,12/21/1999,-0.001374098,1454.5,NA,-0.001374098,-0.001374098
577,12/22/1999,0,1458.25,12/8/1999,0,0
578,12/23/1999,0.014973906,1480.25,NA,0.014973906,0.014973906
579,12/27/1999,0.013790974,1478.5,NA,0.013790974,0.013790974
580,12/28/1999,0.013621869,1478.25,NA,0.013621869,0.013621869
581,12/29/1999,0,1483,12/8/1999,0,0
582,12/30/1999,-0.001518347,1480.75,NA,-0.001518347,-0.001518347
583,12/31/1999,0,1485,NA,0,0
584,1/3/2000,-0.012365703,1466.75,NA,-0.012365703,-0.012365703
585,1/4/2000,-0.050761804,1411.5,NA,-0.050761804,-0.050761804
586,1/5/2000,-0.049699669,1413,12/8/1999,-0.049699669,-0.049699669
587,1/6/2000,-0.055555421,1404.75,NA,0,0
588,1/7/2000,-0.017149584,1459.75,NA,0.016679443,0.016679443
589,1/10/2000,-0.007265386,1474.25,NA,0.020972096,0.020972096
590,1/11/2000,-0.021096393,1454,NA,0.014965366,0.014965366
591,1/12/2000,-0.029730534,1441.5,1/6/2000,0.011215606,-0.029730534
592,1/13/2000,-0.017663503,1459,NA,0.016456251,-0.017663503
593,1/14/2000,-0.004386712,1478.5,NA,0.022222288,-0.004386712
594,1/18/2000,-0.010662706,1469.25,NA,0.019496659,-0.010662706
595,1/19/2000,-0.008453136,1472.5,1/6/2000,0.020456263,-0.008453136
596,1/20/2000,-0.019550134,1456.25,NA,0.015636898,0.015636898
597,1/21/2000,-0.020924468,1454.25,NA,0.015040032,0.015040032
598,1/24/2000,-0.049876613,1412.75,NA,0.002466275,0.002466275
599,1/25/2000,-0.045462374,1419,NA,0.004383354,0.004383354
600,1/26/2000,-0.047578777,1416,1/6/2000,0.003464212,0.003464212
601,1/27/2000,-0.051293294,1410.75,NA,0.001851018,0.001851018
602,1/28/2000,-0.082796215,1367,NA,0,0
603,1/31/2000,-0.058406965,1400.75,NA,0.010592117,0.010592117
604,2/1/2000,-0.047049256,1416.75,NA,0.015524707,0.015524707
605,2/2/2000,-0.048815417,1414.25,1/28/2000,0.014757673,-0.048815417
606,2/3/2000,-0.033727411,1435.75,NA,0.021310311,-0.033727411
607,2/4/2000,-0.036866584,1431.25,NA,0.019946986,-0.036866584
608,2/7/2000,-0.039840434,1427,NA,0.018655459,-0.039840434
609,2/8/2000,-0.026786554,1445.75,NA,0.024324687,-0.026786554
610,2/9/2000,-0.045814797,1418.5,1/28/2000,0.016060826,-0.045814797
611,2/10/2000,-0.045814797,1418.5,NA,0.016060826,0.016060826
612,2/11/2000,-0.061803768,1396,NA,0.009116904,0.009116904
613,2/14/2000,-0.060193318,1398.25,NA,0.009816314,0.009816314
614,2/15/2000,-0.052357124,1409.25,NA,0.013219529,0.013219529
615,2/16/2000,-0.064134562,1392.75,1/28/2000,0.008104653,0.008104653
616,2/17/2000,-0.069353687,1385.5,NA,0.005838016,0.005838016
617,2/18/2000,-0.092351598,1354,NA,-0.00414985,-0.00414985
618,2/22/2000,-0.096421909,1348.5,NA,-0.005917564,-0.005917564
619,2/23/2000,-0.084993213,1364,2/22/2000,-0.000954144,-0.084993213
620,2/24/2000,-0.088555268,1359.15,NA,-0.002501125,-0.088555268
621,2/25/2000,-0.098388989,1345.85,NA,0,-0.098388989
622,2/28/2000,-0.088996818,1358.55,NA,0.004078968,-0.088996818
623,2/29/2000,-0.069570239,1385.2,NA,0.012515824,-0.069570239
624,3/1/2000,-0.056980177,1402.75,2/25/2000,0.017983618,-0.056980177
625,3/2/2000,-0.056980177,1402.75,NA,0.017983618,-0.056980177
626,3/3/2000,-0.037915168,1429.75,NA,0.026263446,-0.037915168
627,3/6/2000,-0.048285241,1415,NA,0.021759781,-0.048285241
628,3/7/2000,-0.080421567,1370.25,NA,0.007803152,-0.080421567
629,3/8/2000,-0.070436915,1384,2/25/2000,0.012139431,-0.070436915
630,3/9/2000,-0.042647453,1423,NA,0.024208241,0.024208241
631,3/10/2000,-0.046343664,1417.75,NA,0.022602997,0.022602997
632,3/13/2000,-0.057693316,1401.75,NA,0.017673906,0.017673906
633,3/14/2000,-0.07296902,1380.5,NA,0.011039752,0.011039752
634,3/15/2000,-0.050053588,1412.5,2/25/2000,0.020991798,0.020991798
635,3/16/2000,-0.003710579,1479.5,NA,0.041118311,0.041118311
636,3/17/2000,0.002354129,1488.5,NA,0.04375218,0.04375218
637,3/20/2000,-0.00472495,1478,NA,0.040677775,0.040677775
638,3/21/2000,0.015203701,1507.75,NA,0.049332678,0.049332678
639,3/22/2000,0,1518,2/25/2000,0,0
640,3/23/2000,0.016982773,1544,NA,0.016982773,0.016982773
641,3/24/2000,0,1555.5,NA,0,0
642,3/27/2000,-0.010664182,1539,NA,-0.010664182,-0.010664182
643,3/28/2000,-0.017019618,1529.25,NA,-0.017019618,-0.017019618
644,3/29/2000,-0.016529302,1530,2/25/2000,-0.016529302,-0.016529302
645,3/30/2000,-0.03333642,1504.5,NA,-0.03333642,-0.03333642
646,3/31/2000,-0.024732793,1517.5,NA,-0.024732793,-0.024732793
647,4/3/2000,-0.017510175,1528.5,NA,-0.017510175,-0.017510175
648,4/4/2000,-0.024238682,1518.25,NA,-0.024238682,-0.024238682
649,4/5/2000,-0.033170266,1504.75,3/30/2000,-0.033170266,-0.033170266
650,4/6/2000,-0.025391989,1516.5,NA,-0.025391989,-0.025391989
651,4/7/2000,-0.016856153,1529.5,NA,-0.016856153,-0.016856153
652,4/10/2000,-0.022429024,1521,NA,-0.022429024,-0.022429024
653,4/11/2000,-0.024568062,1517.75,NA,-0.024568062,-0.024568062
654,4/12/2000,-0.052461311,1476,3/30/2000,-0.052461311,-0.052461311
655,4/13/2000,-0.066104088,1456,NA,-0.066104088,-0.066104088
656,4/14/2000,-0.128995614,1367.25,NA,0,-0.128995614
657,4/17/2000,-0.095728139,1413.5,NA,0.014447881,-0.095728139
658,4/18/2000,-0.068510828,1452.5,NA,0.026268209,-0.068510828
659,4/19/2000,-0.076806762,1440.5,4/14/2000,0.022665331,-0.076806762
660,4/20/2000,-0.072477376,1446.75,NA,0.024545559,-0.072477376
661,4/24/2000,-0.078891544,1437.5,NA,0.021759921,-0.078891544
662,4/25/2000,-0.043356544,1489.5,NA,0.037192575,-0.043356544
663,4/26/2000,-0.053817244,1474,4/14/2000,0.032649551,-0.053817244
664,4/27/2000,-0.057896107,1468,NA,0.030878123,0.030878123
665,4/28/2000,-0.063018195,1460.5,NA,0.028653629,0.028653629
666,5/1/2000,-0.05195331,1476.75,NA,0.033459047,0.033459047
667,5/2/2000,-0.069199533,1451.5,NA,0.025969108,0.025969108
668,5/3/2000,-0.08938115,1422.5,4/14/2000,0.017204343,0.017204343
669,5/4/2000,-0.08867841,1423.5,NA,0.017509539,0.017509539
670,5/5/2000,-0.077153924,1440,NA,0.02251456,0.02251456
671,5/8/2000,-0.083598255,1430.75,NA,0.019715822,0.019715822
672,5/9/2000,-0.091668474,1419.25,NA,0.01621097,0.01621097
673,5/10/2000,-0.113392975,1388.75,4/14/2000,0.006776139,0.006776139
674,5/11/2000,-0.094314212,1415.5,NA,0.015061941,0.015061941
675,5/12/2000,-0.083248849,1431.25,NA,0.019867567,0.019867567
676,5/15/2000,-0.065074398,1457.5,NA,0.027760631,0.027760631
677,5/16/2000,-0.055344868,1471.75,NA,0.031986112,0.031986112
678,5/17/2000,-0.06558911,1456.75,4/14/2000,0.027537094,0.027537094
679,5/18/2000,-0.075939384,1441.75,NA,0.023042027,0.023042027
680,5/19/2000,-0.094314212,1415.5,NA,0.015061941,0.015061941
681,5/22/2000,-0.10211567,1404.5,NA,0.011673811,0.011673811
682,5/23/2000,-0.117903583,1382.5,NA,0.004817207,0.004817207
683,5/24/2000,-0.103718948,1402.25,4/14/2000,0.010977516,0.010977516
684,5/25/2000,-0.109834956,1393.7,NA,0.008321367,0.008321367
685,5/26/2000,-0.111522539,1391.35,NA,0.007588459,0.007588459
686,5/30/2000,-0.077362279,1439.7,NA,0.022424071,0.022424071
687,5/31/2000,-0.073272577,1445.6,4/14/2000,0.024200206,0.024200206
688,6/1/2000,-0.053986864,1473.75,NA,0.032575885,0.032575885
689,6/2/2000,-0.038333932,1497,NA,0.039373867,0.039373867
690,6/5/2000,-0.040172629,1494.25,NA,0.038575331,0.038575331
691,6/6/2000,-0.046550629,1484.75,NA,0.0358054,0.0358054
692,6/7/2000,-0.037499277,1498.25,4/14/2000,0.039736352,0.039736352
693,6/8/2000,-0.043860196,1488.75,NA,0.03697384,0.03697384
694,6/9/2000,-0.046887443,1484.25,NA,0.035659123,0.035659123
695,6/12/2000,-0.05721514,1469,NA,0.031173861,0.031173861
696,6/13/2000,-0.040172629,1494.25,NA,0.03857533,0.03857533
697,6/14/2000,-0.037666152,1498,4/14/2000,0.039663879,0.039663879
698,6/15/2000,-0.037666152,1498,NA,0.039663879,0.039663879
699,6/16/2000,-0.044028136,1488.5,NA,0.036900905,0.036900905
700,6/19/2000,-0.03283804,1505.25,NA,0.041760702,0.041760702
701,6/20/2000,-0.03716561,1498.75,NA,0.039881262,0.039881262
702,6/21/2000,-0.03716561,1498.75,4/14/2000,0.039881262,0.039881262
703,6/22/2000,-0.052291949,1476.25,NA,0.033311977,0.033311977
704,6/23/2000,-0.060624622,1464,NA,0.029693143,0.029693143
705,6/26/2000,-0.050938082,1478.25,NA,0.033899954,0.033899954
706,6/27/2000,-0.056364583,1470.25,NA,0.031543254,0.031543254
707,6/28/2000,-0.055005195,1472.25,4/14/2000,0.032133629,0.032133629
708,6/29/2000,-0.063874432,1459.25,NA,0.028281768,0.028281768
709,6/30/2000,-0.056194558,1470.5,NA,0.031617095,0.031617095
710,7/3/2000,-0.042685403,1490.5,NA,0.037484047,0.037484047
711,7/5/2000,-0.061307915,1463,4/14/2000,0.029396393,0.029396393
712,7/6/2000,-0.053817244,1474,NA,0.03264955,0.03264955
713,7/7/2000,-0.040005335,1494.5,NA,0.038647986,0.038647986
714,7/10/2000,-0.04184711,1491.75,NA,0.037848113,0.037848113
715,7/11/2000,-0.039670831,1495,NA,0.038793259,0.038793259
716,7/12/2000,-0.032505924,1505.75,4/14/2000,0.041904938,0.041904938
717,7/13/2000,-0.029356316,1510.5,NA,0.043272796,0.043272796
718,7/14/2000,-0.02045858,1524,NA,0.047137033,0.047137033
719,7/17/2000,-0.021607534,1522.25,NA,0.046638049,0.046638049
720,7/18/2000,-0.028198429,1512.25,NA,0.043775659,0.043775659
721,7/19/2000,-0.035998651,1500.5,4/14/2000,0.040388066,0.040388066
722,7/20/2000,-0.025556856,1516.25,NA,0.04492288,0.04492288
723,7/21/2000,-0.043860196,1488.75,NA,0.036973841,0.036973841
724,7/24/2000,-0.049248321,1480.75,NA,0.034633808,0.034633808
725,7/25/2000,-0.046550629,1484.75,NA,0.035805401,0.035805401
726,7/26/2000,-0.056534637,1470,4/14/2000,0.031469402,0.031469402
727,7/27/2000,-0.06096621,1463.5,NA,0.029544794,0.029544794
728,7/28/2000,-0.083248849,1431.25,NA,0.019867567,0.019867567
729,7/31/2000,-0.078022356,1438.75,NA,0.022137404,0.022137404
730,8/1/2000,-0.072131833,1447.25,NA,0.024695626,0.024695626
731,8/2/2000,-0.068510828,1452.5,4/14/2000,0.026268209,0.026268209
732,8/3/2000,-0.061991676,1462,NA,0.029099441,0.029099441
733,8/4/2000,-0.055514749,1471.5,NA,0.031912335,0.031912335
734,8/7/2000,-0.045372674,1486.5,NA,0.036316982,0.036316982
735,8/8/2000,-0.041344471,1492.5,NA,0.038066408,0.038066408
